ID,OriginalID,topt,e,q10,coef_e,ConCommon,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,StandardisedTraitName,StandardisedTraitUnit,Habitat,Citation,Metabolic_rate,PT
996,1066,20.899,0.096191692,NA,NA,leaf,Viridiplantae,Streptophyta,NA,Fagales,Nothofagaceae,Nothofagus,Nothofagus pullei Steenis spp.,net photosynthesis,mol co2 Kg^-1 s^-1,terrestrial,"Read, J. (1990). Some effects of acclimation temperature on net photosynthesis in some tropical and extra-tropical Australasian Nothofagus species. Journal of Ecology, 78, pp. 100-112.",NP,C3
1000,1070,32.837,0.34351804,NA,NA,leaf,Viridiplantae,Streptophyta,NA,Malpighiales,Euphorbiaceae,Euphorbia,Euphorbia forbesii,net photosynthesis,mol co2 m^-2 s^-1,terrestrial,"Robichaux, R.H. & Pearcy, R.W. (1980). Photosynthetic responses of C3 and C4 species from cool shaded habitats in Hawaii. Oecologia (Berlin), 47, pp. 106-109.",NP,C3
1001,1071,25.533,0.097953256,NA,NA,leaf,Viridiplantae,Streptophyta,NA,Malpighiales,Euphorbiaceae,Claoxylon,Claoxylon sandwicens,net photosynthesis,mol co2 m^-2 s^-1,terrestrial,"Robichaux, R.H. & Pearcy, R.W. (1980). Photosynthetic responses of C3 and C4 species from cool shaded habitats in Hawaii. Oecologia (Berlin), 47, pp. 106-109.",NP,C3
1002,1072,28.388,0.226745819,1.356569994,0.38897666,leaf,Viridiplantae,Streptophyta,NA,Myrtales,Onagraceae,Chylismia,Chylismia brevipes,net photosynthesis,mol m^-2 s^-1,terrestrial,"Seemann, J. R., Berry, J. A., & Downton, W. J. S. (1984). Photosynthetic response and adaptation to high temperature in desert plants. Plant Physiology, 75(2), 364_368.",NP,C3
1008,1078,33.599,0.745282788,2.693689895,0.798410472,shoots,Viridiplantae,Streptophyta,Liliopsida,Alismatales,Cymodoceaceae,Cymodocea,Cymodocea nodosa,respiration rate,mol o2 Kg(DW)^-1 s^-1,marine,"Terrados, J. & Ros, J.D. (1995). Temperature effects on photosynthesis and depth distribution of Seagrass Cymodocea nodosa. Marine Ecology, 16(2), pp. 133-144.",R,
1075,1147,16.72,0.168751978,1.274801651,0.702923894,flag leaf,Viridiplantae,Streptophyta,Liliopsida,Poales,Poaceae,Triticum,Triticum aestivum,net photosynthesis,mol co2 Kg(DW)^-1 s^-1,terrestrial,"Todd, G.W. (1982).Photosynthesis and respiration of vegetation and reproductive parts of wheat and barley plants in response to increasing temperature. Proceedings of the Oklahoma Academy of Science, 62, pp. 57-62. ",NP,C3
1085,1157,13.989,0.574938219,2.333063642,1.551182518,leaf,Viridiplantae,Streptophyta,NA,Pinales,Pinaceae,Larix,Larix decidua,net photosynthesis,mol m^-2 s^-1,terrestrial,"Tranquillini, W., Havranek, W.M. & Ecker, P. (1986). Effects of atmospheric humidity and acclimation temperature on the temperature response of photosynthesis in young Larix decidua Mill. Tree Physiology, 1, pp. 37-45.",NP,C3
1086,1158,24.233,0.302639977,NA,NA,leaf,Viridiplantae,Streptophyta,NA,Pinales,Pinaceae,Larix,Larix decidua,net photosynthesis,mol m^-2 s^-1,terrestrial,"Tranquillini, W., Havranek, W.M. & Ecker, P. (1986). Effects of atmospheric humidity and acclimation temperature on the temperature response of photosynthesis in young Larix decidua Mill. Tree Physiology, 1, pp. 37-45.",NP,C3
1087,1159,16.209,0.057835011,NA,NA,leaf,Viridiplantae,Streptophyta,NA,Pinales,Pinaceae,Larix,Larix decidua,net photosynthesis,mol m^-2 s^-1,terrestrial,"Tranquillini, W., Havranek, W.M. & Ecker, P. (1986). Effects of atmospheric humidity and acclimation temperature on the temperature response of photosynthesis in young Larix decidua Mill. Tree Physiology, 1, pp. 37-45.",NP,C3
1088,1160,24.163,0.283032742,NA,NA,leaf,Viridiplantae,Streptophyta,NA,Pinales,Pinaceae,Larix,Larix decidua,net photosynthesis,mol m^-2 s^-1,terrestrial,"Tranquillini, W., Havranek, W.M. & Ecker, P. (1986). Effects of atmospheric humidity and acclimation temperature on the temperature response of photosynthesis in young Larix decidua Mill. Tree Physiology, 1, pp. 37-45.",NP,C3
1089,1161,15.037,0.663521211,2.654758734,1.141276533,leaf,Viridiplantae,Streptophyta,NA,Pinales,Pinaceae,Larix,Larix decidua,net photosynthesis,mol m^-2 s^-1,terrestrial,"Tranquillini, W., Havranek, W.M. & Ecker, P. (1986). Effects of atmospheric humidity and acclimation temperature on the temperature response of photosynthesis in young Larix decidua Mill. Tree Physiology, 1, pp. 37-45.",NP,C3
1090,1162,21.265,0.32003303,NA,NA,leaf,Viridiplantae,Streptophyta,NA,Pinales,Pinaceae,Larix,Larix decidua,net photosynthesis,mol m^-2 s^-1,terrestrial,"Tranquillini, W., Havranek, W.M. & Ecker, P. (1986). Effects of atmospheric humidity and acclimation temperature on the temperature response of photosynthesis in young Larix decidua Mill. Tree Physiology, 1, pp. 37-45.",NP,C3
1091,1163,15.174,0.28835239,1.514986703,0.748542225,leaf,Viridiplantae,Streptophyta,NA,Pinales,Pinaceae,Larix,Larix decidua,net photosynthesis,mol m^-2 s^-1,terrestrial,"Tranquillini, W., Havranek, W.M. & Ecker, P. (1986). Effects of atmospheric humidity and acclimation temperature on the temperature response of photosynthesis in young Larix decidua Mill. Tree Physiology, 1, pp. 37-45.",NP,C3
1092,1164,19.691,0.183840783,NA,NA,leaf,Viridiplantae,Streptophyta,NA,Pinales,Pinaceae,Larix,Larix decidua,net photosynthesis,mol m^-2 s^-1,terrestrial,"Tranquillini, W., Havranek, W.M. & Ecker, P. (1986). Effects of atmospheric humidity and acclimation temperature on the temperature response of photosynthesis in young Larix decidua Mill. Tree Physiology, 1, pp. 37-45.",NP,C3
1093,1165,22.189,0.176733979,1.2793381,0.282702105,leaf,Viridiplantae,Streptophyta,NA,Rosales,Rosaceae,Rosa,Rosa bracteata,net photosynthesis,mol m^-2 s^-1,terrestrial,"Ueda, Y., Nishihara, S., Tomita, H. & Oda, Y. (2000). Photosynthetic response of Japanese rose species Rosa bracteata and Rosa rugosa  to temperature and light. Scientia Horticulturar, 84, pp. 365-371.",NP,C3
1105,1185,14.027,0.2652921,1.476232632,0.265294397,leaf,Viridiplantae,Streptophyta,NA,Caryophyllales,Caryophyllaceae,Colobanthus,Colobanthus quitensis,net photosynthesis,mol m^-2 s^-1,terrestrial,"Xiong, F.S., Mueller, E.C. & Day, T.A. (2000). Photosynthetic and respiratory acclimation and growth response of Antarctic vascular plants to contrasting temperature regimes. American Hournal of Botany, 87(5), pp. 700-710.",NP,C3
1106,1186,10.598,0.430036279,1.889357027,0,leaf,Viridiplantae,Streptophyta,NA,Caryophyllales,Caryophyllaceae,Colobanthus,Colobanthus quitensis,net photosynthesis,mol m^-2 s^-1,terrestrial,"Xiong, F.S., Mueller, E.C. & Day, T.A. (2000). Photosynthetic and respiratory acclimation and growth response of Antarctic vascular plants to contrasting temperature regimes. American Hournal of Botany, 87(5), pp. 700-710.",NP,C3
1107,1187,11.744,0.384406017,1.771918811,0.529073694,leaf,Viridiplantae,Streptophyta,NA,Caryophyllales,Caryophyllaceae,Colobanthus,Colobanthus quitensis,net photosynthesis,mol m^-2 s^-1,terrestrial,"Xiong, F.S., Mueller, E.C. & Day, T.A. (2000). Photosynthetic and respiratory acclimation and growth response of Antarctic vascular plants to contrasting temperature regimes. American Hournal of Botany, 87(5), pp. 700-710.",NP,C3
1108,1188,11.671,0.235862223,1.416939112,0.396528169,leaf,Viridiplantae,Streptophyta,Liliopsida,Poales,Poaceae,Deschampsia,Deschampsia antarctica,net photosynthesis,mol m^-2 s^-1,terrestrial,"Xiong, F.S., Mueller, E.C. & Day, T.A. (2000). Photosynthetic and respiratory acclimation and growth response of Antarctic vascular plants to contrasting temperature regimes. American Hournal of Botany, 87(5), pp. 700-710.",NP,C3
1109,1189,11.493,0.232325101,1.409113302,0.461759487,leaf,Viridiplantae,Streptophyta,Liliopsida,Poales,Poaceae,Deschampsia,Deschampsia antarctica,net photosynthesis,mol m^-2 s^-1,terrestrial,"Xiong, F.S., Mueller, E.C. & Day, T.A. (2000). Photosynthetic and respiratory acclimation and growth response of Antarctic vascular plants to contrasting temperature regimes. American Hournal of Botany, 87(5), pp. 700-710.",NP,C3
1110,1190,10.293,0.571954962,2.349259868,0.002337527,leaf,Viridiplantae,Streptophyta,Liliopsida,Poales,Poaceae,Deschampsia,Deschampsia antarctica,net photosynthesis,mol m^-2 s^-1,terrestrial,"Xiong, F.S., Mueller, E.C. & Day, T.A. (2000). Photosynthetic and respiratory acclimation and growth response of Antarctic vascular plants to contrasting temperature regimes. American Hournal of Botany, 87(5), pp. 700-710.",NP,C3
1111,39597,34.998,0.371210522,1.649506945,0.432890644,green seaweed,Plantae,Chlorophyta,Chlorophyceae,Bryopsidales,Caulerpaceae,Caulerpa,Caulerpa serrulata,Mass-Specific Photosynthetic Oxygen Production Rate,mol co2 m^-2 s^-1,marine,"Li, D. M., Wang, G. C., Chen, L. M., Lu, F. & Shen, Z. G. 2009. Effects of irradiance and temperature on the photosynthesis and vegetative propagation of Caulerpa serrulata. Journal of Integrative Plant Biology 51, 147-154.",NP,
1113,39600,15.236,0.11439179,1.179711142,0.980546726,chilean hazel,Plantae,Magnoliophyta,Magnoliopsida,Proteales,Proteaceae,Gevuina,Gevuina avellana,Surface Area-Specific Photosynthetic Oxygen Production Rate,mol co2 m^-2 s^-1,terrestrial,"Castro-Arevalo, M., Reyes-Diaz, M., Alberdi, M., Jara-Rodriguez, V., Sanhueza, C., Corcuera, L. J. & Bravo, L. A. 2008. Effects of low temperature acclimation on photosynthesis in three Chilean Proteaceae. Revista Chilena De Historia Natural 81, 321-333.",NP,C3
1114,39601,15.412,0.050179346,1.07538592,0.050743533,flowering plant,Plantae,Magnoliophyta,Magnoliopsida,Proteales,Proteaceae,Lomatia,Lomatia ferruginea,Surface Area-Specific Photosynthetic Oxygen Production Rate,mol co2 m^-2 s^-1,terrestrial,"Castro-Arevalo, M., Reyes-Diaz, M., Alberdi, M., Jara-Rodriguez, V., Sanhueza, C., Corcuera, L. J. & Bravo, L. A. 2008. Effects of low temperature acclimation on photosynthesis in three Chilean Proteaceae. Revista Chilena De Historia Natural 81, 321-333.",NP,C3
1116,39603,29.098,0.051308805,1.076565053,0.022751622,chilean hazel,Plantae,Magnoliophyta,Magnoliopsida,Proteales,Proteaceae,Gevuina,Gevuina avellana,Surface Area-Specific Photosynthetic Oxygen Production Rate,mol o2 s^-1,terrestrial,"Castro-Arevalo, M., Reyes-Diaz, M., Alberdi, M., Jara-Rodriguez, V., Sanhueza, C., Corcuera, L. J. & Bravo, L. A. 2008. Effects of low temperature acclimation on photosynthesis in three Chilean Proteaceae. Revista Chilena De Historia Natural 81, 321-333.",NP,C3
1117,39604,25.739,0.15133,1.233511323,0.181039684,flowering plant,Plantae,Magnoliophyta,Magnoliopsida,Proteales,Proteaceae,Lomatia,Lomatia ferruginea,Surface Area-Specific Photosynthetic Oxygen Production Rate,mol o2 s^-1,terrestrial,"Castro-Arevalo, M., Reyes-Diaz, M., Alberdi, M., Jara-Rodriguez, V., Sanhueza, C., Corcuera, L. J. & Bravo, L. A. 2008. Effects of low temperature acclimation on photosynthesis in three Chilean Proteaceae. Revista Chilena De Historia Natural 81, 321-333.",NP,C3
1122,39609,33.035,0.29654943,1.502073066,0.363391305,european beech,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Fagaceae,Fagus,Fagus sylvatica,Surface Area-Specific Maximum Photosynthesis Rate,mol co2 m^-2 s^-1,terrestrial,"Wittmann, C. & Pfanz, H. 2007. Temperature dependency of bark photosynthesis in beech (Fagus sylvatica L.) and birch (Betula pendula Roth.) trees. Journal of Experimental Botany 58, 4293-4306.",NP,CAM
1124,39611,32.168,0.443703204,NA,NA,silver birch,Plantae,Magnoliophyta,Magnoliopsida,Fagales,Betulaceae,Betula,Betula pendula,Surface Area-Specific Maximum Photosynthesis Rate,mol co2 m^-2 s^-1,terrestrial,"Wittmann, C. & Pfanz, H. 2007. Temperature dependency of bark photosynthesis in beech (Fagus sylvatica L.) and birch (Betula pendula Roth.) trees. Journal of Experimental Botany 58, 4293-4306.",NP,C3
1129,39616,23.753,0.515423208,2.049004094,0.73649077,coralline algae,Plantae,Rhodophyta,Florideophyceae,Corallinales,Corallinaceae,Lithophyllum,Lithophyllum margaritae,Mass-Specific Respiration Rate,mol m^-2 s^-1,marine,"Steller, D. L., Hernandez-Ayon, J. M., Riosmena-Rodriguez, R. & Cabello-Pasini, A. 2007. Effect of temperature on photosynthesis, growth and calcification rates of the free-living coralline alga Lithophyllum margaritae. Ciencias Marinas 33, 441-456.",R,
1130,39641,25.956,0.890186767,3.308642863,0.950463335,red-claw crayfish,Animalia,Arthropoda,Malacostraca,Decapoda,Parastacidae,Cherax,Cherax quadricarinatus,Mass-Specific Respiration Rate,mol m^-2 s^-1,freshwater,"Meade, M. E., Doeller, J. E., Kraus, D. W. & Watts, S. A. 2002. Effects of temperature and salinity on weight gain, oxygen consumption rate, and growth efficiency in juvenile red-claw crayfish Cherax quadricarinatus. Journal of the World Aquaculture Society 33(2): 188-198.",R,
1131,Atk1,56.409,0.506013155,1.822548439,0.296007825,NA,Plantae,NA,NA,Asterales,Asteraceae,Arnica,Arnica alpina,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1132,Atk10,46.202,0.191998544,1.263870165,0.02949286,NA,Plantae,NA,NA,Ranunculales,Ranunculaceae,Anemonastrum,Anemone narcissiflora,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1133,Atk100,54.684,0.522240571,1.844205977,0.838086517,NA,Plantae,Spermatophyta,Magnoliopsida,Rosales,Chrysobalanaceae,Licania,Licania alba,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1137,Atk104,46.032,1.196647412,NA,1.264278737,NA,Plantae,Spermatophyta,Magnoliopsida,Rosales,Rosaceae,Potentilla,Protium opacum,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1138,Atk105,59.353,1.049525515,NA,1.120373147,NA,Viridiplantae,Streptophyta,NA,Fagales,Fabaceae,Melanoxylon,Recordoxylon speciosum,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1139,Atk106,65.043,0.636103018,2.068446383,0.3318408,NA,Viridiplantae,Streptophyta,NA,Fagales,Fabaceae,Melanoxylon,Recordoxylon speciosum,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1143,Atk11,43.212,0.264956847,1.394727157,0.008429104,NA,Plantae,NA,NA,Ranunculales,Ranunculaceae,Anemonastrum,Anemone narcissiflora,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1145,Atk111,61.928,0.674771462,2.18120713,0.335371012,NA,Plantae,Spermatophyta,Magnoliopsida,Malpighiales,Clusiaceae,Symphonia,Symphonia globulifera,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1147,Atk113,51.463,0.652654122,2.187275016,0.536763527,NA,Plantae,Spermatophyta,Magnoliopsida,Scrophulariales,Bignoniaceae,Tabebuia,Tabebuia insignis,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1150,Atk116,50.009,0.919889341,3.01675737,0.275734856,NA,Plantae,Spermatophyta,Magnoliopsida,Malvales,Malvaceae,Theobroma,Theobroma subincanum,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1153,Atk119,61.59,0.56445823,1.903914176,0.227187515,NA,Plantae,Spermatophyta,Magnoliopsida,Malpighiales,Hypericaceae,Vismia,Vismia sessilifolia,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1154,Atk12,58.151,0.35062299,1.500876845,0.235415043,NA,Plantae,NA,NA,Ranunculales,Ranunculaceae,Anemonastrum,Anemone narcissiflora,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1155,Atk120,58.923,0.765047988,2.435363176,0.331948881,NA,Plantae,Spermatophyta,Magnoliopsida,Malpighiales,Hypericaceae,Vismia,Vismia sessilifolia,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1158,Atk123,59.502,0.370624959,1.540345031,0.243471027,NA,Plantae,NA,NA,Fabales,Fabaceae,Bocoa,Bocoa prouacensis,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,
1159,Atk124,55.053,1.237990714,NA,1.373590059,NA,Plantae,NA,NA,Fabales,Fabaceae,Bocoa,Bocoa prouacensis,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,
1162,Atk127,49.188,0.643801096,2.175812476,0.629630983,NA,Plantae,NA,NA,Sapindales?,Meliaceae,Carapa,Carapa procera,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1163,Atk128,63.292,0.743989472,2.343824447,0.326155994,NA,Plantae,NA,NA,Sapindales?,Meliaceae,Carapa,Carapa procera,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1164,Atk129,55.66,0.304047255,NA,NA,NA,Plantae,NA,NA,"	Fabales",Fabaceae,Eperua,Eperua falcata,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1165,Atk13,53.242,0.300615447,1.429250016,0.200649028,NA,Plantae,NA,NA,Ranunculales,Ranunculaceae,Anemonastrum,Anemone narcissiflora,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1166,Atk130,51.942,0.135750617,NA,NA,NA,Plantae,NA,NA,"	Fabales",Fabaceae,Eperua,Eperua falcata,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1167,Atk131,66.914,0.793755628,2.44324301,0.302202279,NA,Plantae,NA,NA,"	Fabales",Fabaceae,Eperua,Eperua falcata,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1169,Atk133,48.639,1.079827117,NA,2.588096408,NA,Plantae,NA,NA,Ericales,Lecythidaceae,Eschweilera,Eschweilera coriacea,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1170,Atk134,60.199,0.736396125,2.32038145,0.097872542,NA,Plantae,NA,NA,Ericales,Lecythidaceae,Eschweilera,Eschweilera coriacea,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1172,Atk136,57.786,0.607463477,2.033370015,0.204359847,NA,Plantae,NA,NA,Ericales,Lecythidaceae,Eschweilera,Eschweilera sagotiana,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1173,Atk137,75.642,0.859136993,2.568453827,0.84952957,NA,Plantae,Spermatophyta,Magnoliopsida,Lecythidales,Lecythidaceae,Gustavia,Gustavia hexapetala,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1174,Atk138,67.084,0.889548702,2.691194171,0.991118225,NA,Plantae,Spermatophyta,Magnoliopsida,Magnoliales,Myristicaceae,Iryanthera,Iryanthera hostmannii,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1175,Atk139,62.788,0.799593263,2.508713336,0.398614229,NA,Plantae,Spermatophyta,Magnoliopsida,Magnoliales,Myristicaceae,Iryanthera,Iryanthera sagotiana,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1176,Atk14,49.382,0.428141926,1.682013256,0.304676466,NA,Viridiplantae,NA,NA,Ericales,Ericaceae,Arbutus,Arctostaphylos alpina,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1181,Atk144,57.774,1.354600444,NA,2.15767771,NA,Plantae,Spermatophyta,Magnoliopsida,Lecythidales,Lecythidaceae,Lecythis,Lecythis persistens,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1183,Atk146,62.559,0.514416518,1.771424373,0.595819374,NA,Plantae,Spermatophyta,Magnoliopsida,Rosales,Chrysobalanaceae,Licania,Licania alba,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
1184,Atk147,62.162,0.489911992,1.734518763,0.408051764,NA,Plantae,Spermatophyta,Magnoliopsida,Rosales,Chrysobalanaceae,Licania,Licania heteromorpha,respiration rate,mol co2 m-2 s-1,terrestrial,NA,R,C3
