ID,OriginalID,topt,e,ConCommon,ConKingdom,ConPhylum,ConClass,ConOrder,ConFamily,ConGenus,ConSpecies,StandardisedTraitName,habitat,Citation,Metabolic_rate,Habitat,PT
322,350,39.779646,0.749506971,NA,Bacteria,Proteobacteria,Gammaproteobacteria,Chromatiales,Chromatiaceae,Chromatium,NA,net photosynthesis,freshwater,"Takahashi, M., & Ichimura, S. (1970). Photosynthetic properties and growth of photosynthetic sulfur bacteria in lakes. Limnol. Oceanogr. Retrieved from http://www.aslo.org/lo/pdf/vol_15/issue_6/0929.pdf",NP,Aquatic,
323,351,26.06,0.309431418,shoot,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia tridentata,net photosynthesis,terrestrial,"Mooney, H., & West, M. (1964). Photosynthetic acclimation of plants of diverse origin. American Journal of Botany, 51(8), 825_827. Retrieved from http://www.jstor.org/stable/2439887",NP,Terrestrial,C3
324,352,21.06,0.244356493,shoot,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia tridentata,net photosynthesis,terrestrial,"Mooney, H., & West, M. (1964). Photosynthetic acclimation of plants of diverse origin. American Journal of Botany, 51(8), 825_827. Retrieved from http://www.jstor.org/stable/2439887",NP,Terrestrial,C3
326,354,25.633,0.224468911,shoot,Plantae,Spermatophyta,Magnoliopsida,Rosales,Rosaceae,Chamaebatiaria,Chamaebatiaria millefolium,net photosynthesis,terrestrial,"Mooney, H., & West, M. (1964). Photosynthetic acclimation of plants of diverse origin. American Journal of Botany, 51(8), 825_827. Retrieved from http://www.jstor.org/stable/2439887",NP,Terrestrial,C3
331,359,22.612,0.200608245,shoot,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Artemisia,Artemisia arbuscula,net photosynthesis,terrestrial,"Mooney, H., & West, M. (1964). Photosynthetic acclimation of plants of diverse origin. American Journal of Botany, 51(8), 825_827. Retrieved from http://www.jstor.org/stable/2439887",NP,Terrestrial,C3
333,361,25.197,0.353902796,shoot,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Encelia,Encelia virginensis,net photosynthesis,terrestrial,"Mooney, H., & West, M. (1964). Photosynthetic acclimation of plants of diverse origin. American Journal of Botany, 51(8), 825_827. Retrieved from http://www.jstor.org/stable/2439887",NP,Terrestrial,C3
334,362,23.277,0.078392747,shoot,Plantae,Spermatophyta,Magnoliopsida,Asterales,Asteraceae,Encelia,Encelia virginensis,net photosynthesis,terrestrial,"Mooney, H., & West, M. (1964). Photosynthetic acclimation of plants of diverse origin. American Journal of Botany, 51(8), 825_827. Retrieved from http://www.jstor.org/stable/2439887",NP,Terrestrial,C3
335,363,24.9652205,0.661543281,NA,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,net photosynthesis,marine,"Morris, E. P., & Kromkamp, J. C. (2003). Influence of temperature on the relationship between oxygen- and fluorescence-based estimates of photosynthetic parameters in a marine benthic diatom (Cylindrotheca closterium). European Journal of Phycology, 38(2), 133_142.",NP,Aquatic,
336,364,33.0641673,0.447697689,NA,Chromista,Bacillariophyta,Bacillariophyceae,Bacillariales,Bacillariaceae,Cylindrotheca,Cylindrotheca closterium,net photosynthesis,marine,"Morris, E. P., & Kromkamp, J. C. (2003). Influence of temperature on the relationship between oxygen- and fluorescence-based estimates of photosynthetic parameters in a marine benthic diatom (Cylindrotheca closterium). European Journal of Phycology, 38(2), 133_142.",NP,Aquatic,
339,367,33.324,0.519176521,thallus,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Mastocarpus,Mastocarpus papillatus,net photosynthesis,marine,"Bell, E. (1993). Photosynthetic response to temperature and desiccation of the intertidal alga Mastocarpus papillatus. Marine Biology, 346, 337_346. Retrieved from http://link.springer.com/article/10.1007/BF00345679",NP,Aquatic,
341,369,25.54,0.164183672,thallus,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Mastocarpus,Mastocarpus papillatus,net photosynthesis,marine,"Bell, E. (1993). Photosynthetic response to temperature and desiccation of the intertidal alga Mastocarpus papillatus. Marine Biology, 346, 337_346. Retrieved from http://link.springer.com/article/10.1007/BF00345679",NP,Aquatic,
342,370,33.837664,1.014570644,thallus,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Mastocarpus,Mastocarpus papillatus,respiration rate,marine,"Bell, E. (1993). Photosynthetic response to temperature and desiccation of the intertidal alga Mastocarpus papillatus. Marine Biology, 346, 337_346. Retrieved from http://link.springer.com/article/10.1007/BF00345679",R,Aquatic,
343,371,32.475664,0.79754331,thallus,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Phyllophoraceae,Mastocarpus,Mastocarpus papillatus,respiration rate,marine,"Bell, E. (1993). Photosynthetic response to temperature and desiccation of the intertidal alga Mastocarpus papillatus. Marine Biology, 346, 337_346. Retrieved from http://link.springer.com/article/10.1007/BF00345679",R,Aquatic,
345,373,49.884813,0.432662533,NA,Plantae,Rhodophyta,Bangiophyceae,Cyanidiales,Cyanidiaceae,Cyanidium,Cyanidium caldarium,net photosynthesis,freshwater,"Doemel, W. N., & Brock, T. D. (1970). The upper temperature limit of Cyanidium caldarium. Archiv F̫r Mikrobiologie, 72(4), 326_32. Retrieved from http://www.ncbi.nlm.nih.gov/pubmed/5474131",NP,Aquatic,
346,374,47.887272,0.380404271,NA,Plantae,Rhodophyta,Bangiophyceae,Cyanidiales,Cyanidiaceae,Cyanidium,Cyanidium caldarium,net photosynthesis,freshwater,"Doemel, W. N., & Brock, T. D. (1970). The upper temperature limit of Cyanidium caldarium. Archiv F̫r Mikrobiologie, 72(4), 326_32. Retrieved from http://www.ncbi.nlm.nih.gov/pubmed/5474131",NP,Aquatic,
348,376,47.747351,0.456625172,NA,Plantae,Rhodophyta,Bangiophyceae,Cyanidiales,Cyanidiaceae,Cyanidium,Cyanidium caldarium,net photosynthesis,terrestrial,"Doemel, W. N., & Brock, T. D. (1970). The upper temperature limit of Cyanidium caldarium. Archiv F̫r Mikrobiologie, 72(4), 326_32. Retrieved from http://www.ncbi.nlm.nih.gov/pubmed/5474131",NP,Terrestrial,C3
349,377,23.3339873,0.227276931,discs,Protista,Phaeophyceae,NA,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia anceps,net photosynthesis,marine,"Drew, E. (1977). The physiology of photosynthesis and respiration in some Antarctic marine algae. Br Antarct Surv Bull. Retrieved from http://www.antarctica.ac.uk/documents/bas_bulletins/bulletin46_06.pdf",NP,Aquatic,
350,378,29.3698612,0.62721703,discs,Protista,Phaeophyceae,NA,Desmarestiales,Desmarestiaceae,Desmarestia,Desmarestia anceps,respiration rate,marine,"Drew, E. (1977). The physiology of photosynthesis and respiration in some Antarctic marine algae. Br Antarct Surv Bull. Retrieved from http://www.antarctica.ac.uk/documents/bas_bulletins/bulletin46_06.pdf",R,Aquatic,
351,379,18.9352702,0.660400585,discs,Plantae,Rhodophyta,Florideophyceae,Palmariales,Palmariaceae,Leptosarca,Leptosarca simplex,net photosynthesis,marine,"Drew, E. (1977). The physiology of photosynthesis and respiration in some Antarctic marine algae. Br Antarct Surv Bull. Retrieved from http://www.antarctica.ac.uk/documents/bas_bulletins/bulletin46_06.pdf",NP,Aquatic,
352,380,25.3255597,0.738713389,discs,Plantae,Rhodophyta,Florideophyceae,Palmariales,Palmariaceae,Leptosarca,Leptosarca simplex,respiration rate,marine,"Drew, E. (1977). The physiology of photosynthesis and respiration in some Antarctic marine algae. Br Antarct Surv Bull. Retrieved from http://www.antarctica.ac.uk/documents/bas_bulletins/bulletin46_06.pdf",R,Aquatic,
353,381,23.2183521,0.314922911,discs,Chromista,Heterokontophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Phyllogigas,Phyllogigas grandifolius,net photosynthesis,marine,"Drew, E. (1977). The physiology of photosynthesis and respiration in some Antarctic marine algae. Br Antarct Surv Bull. Retrieved from http://www.antarctica.ac.uk/documents/bas_bulletins/bulletin46_06.pdf",NP,Aquatic,
354,382,29.5677975,0.442499395,discs,Chromista,Heterokontophyta,Phaeophyceae,Desmarestiales,Desmarestiaceae,Phyllogigas,Phyllogigas grandifolius,respiration rate,marine,"Drew, E. (1977). The physiology of photosynthesis and respiration in some Antarctic marine algae. Br Antarct Surv Bull. Retrieved from http://www.antarctica.ac.uk/documents/bas_bulletins/bulletin46_06.pdf",R,Aquatic,
356,384,29.4388692,0.432813317,discs,Protista,Phaeophyceae,Phaeophyceae,Ascoseirales,Ascoseiraceae,Ascoseira,Ascoseira mirabilis,respiration rate,marine,"Drew, E. (1977). The physiology of photosynthesis and respiration in some Antarctic marine algae. Br Antarct Surv Bull. Retrieved from http://www.antarctica.ac.uk/documents/bas_bulletins/bulletin46_06.pdf",R,Aquatic,
358,386,24.2504564,0.044137227,NA,Plantae,Streptophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,Potamogeton pectinatus,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
364,392,37.2140895,0.073617795,NA,Plantae,Streptophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,Potamogeton pectinatus,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
367,395,26.118724,0.082343605,NA,Plantae,Streptophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,Potamogeton pectinatus,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
374,402,42.237039,0.407862355,NA,Plantae,Streptophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,Potamogeton perfoliatus,respiration rate,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",R,Aquatic,
376,404,36.6457984,0.013966542,NA,Plantae,Streptophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,Potamogeton perfoliatus,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
379,407,37.6563793,0.148409515,NA,Plantae,Streptophyta,Liliopsida,Alismatales,Potamogetonaceae,Potamogeton,Potamogeton perfoliatus,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
382,410,35.7523284,0.038872826,apical shoots,Plantae,Spermatophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche obtusangula,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
383,411,35.0582274,0.242152654,apical shoots,Plantae,Spermatophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche obtusangula,respiration rate,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",R,Aquatic,
385,413,31.621879,0.025564024,apical shoots,Plantae,Spermatophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche obtusangula,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
386,414,32.8671,0.364551138,apical shoots,Plantae,Spermatophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche obtusangula,respiration rate,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",R,Aquatic,
388,416,37.163331,0.062635997,apical shoots,Plantae,Spermatophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche obtusangula,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
389,417,31.723056,0.429857014,apical shoots,Plantae,Spermatophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche obtusangula,respiration rate,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",R,Aquatic,
391,419,30.304172,0.08416789,apical shoots,Plantae,Spermatophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche obtusangula,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
392,420,33.6867725,0.553813492,apical shoots,Plantae,Spermatophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche obtusangula,respiration rate,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",R,Aquatic,
394,422,36.8727064,0.024849243,apical shoots,Plantae,Spermatophyta,Magnoliopsida,Lamiales,Plantaginaceae,Callitriche,Callitriche obtusangula,net photosynthesis,freshwater,"Pilon, J., & Santamaria, L. (2001). Seasonal acclimation in the photosynthetic and respiratory temperature responses of three submerged freshwater macrophyte species. New Phytologist, 151(3), 659_670.",NP,Aquatic,
396,424,42.6202053,0.114110782,NA,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Enteromorpha,Enteromorpha intestinalis,respiration rate,marine,"Newell, R., & Pye, V. (1968). Seasonal variations in the effect of temperature on the respiration of certain intertidal algae. <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC> of the Marine Biological Association of <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC>, 341_348. Retrieved from http://journals.cambridge.org_S0025315400034536",R,Aquatic,
397,425,39.6120776,0.102653866,NA,Protista,Phaeophyceae,NA,Fucales,Fucaceae,Fucus,Fucus ceranoides,respiration rate,marine,"Newell, R., & Pye, V. (1968). Seasonal variations in the effect of temperature on the respiration of certain intertidal algae. <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC> of the Marine Biological Association of <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC>, 341_348. Retrieved from http://journals.cambridge.org_S0025315400034536",R,Aquatic,
398,426,34.4122075,0.530336941,NA,Plantae,Chlorophyta,Ulvophyceae,Ulvales,Ulvaceae,Ulva,Ulva lactuca,respiration rate,marine,"Newell, R., & Pye, V. (1968). Seasonal variations in the effect of temperature on the respiration of certain intertidal algae. <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC> of the Marine Biological Association of <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC>, 341_348. Retrieved from http://journals.cambridge.org_S0025315400034536",R,Aquatic,
399,427,32.0045984,0.223607806,NA,Plantae,Rhodophyta,Florideophyceae,Gigartinales,Gigartinaceae,Chondrus,Chondrus crispus,respiration rate,marine,"Newell, R., & Pye, V. (1968). Seasonal variations in the effect of temperature on the respiration of certain intertidal algae. <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC> of the Marine Biological Association of <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC>, 341_348. Retrieved from http://journals.cambridge.org_S0025315400034536",R,Aquatic,
400,428,28.714692,0.007629619,NA,Plantae,Rhodophyta,Florideophyceae,Ceramiales,Ceramiaceae,Griffithsia,Griffithsia flosculosa,respiration rate,marine,"Newell, R., & Pye, V. (1968). Seasonal variations in the effect of temperature on the respiration of certain intertidal algae. <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC> of the Marine Biological Association of <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC>, 341_348. Retrieved from http://journals.cambridge.org_S0025315400034536",R,Aquatic,
401,429,24.1201876,0.273835707,NA,Plantae,Rhodophyta,Bangiophyceae,Bangiales,Bangiaceae,Porphyra,Porphyra umbilicalis,respiration rate,marine,"Newell, R., & Pye, V. (1968). Seasonal variations in the effect of temperature on the respiration of certain intertidal algae. <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC> of the Marine Biological Association of <fc><U+00BE><U+008C><U+00B6><U+008C><U+00BC><fc><U+00BE><U+008D><U+0083><U+00A0><U+00BC>, 341_348. Retrieved from http://journals.cambridge.org_S0025315400034536",R,Aquatic,
