,rmax,topt,ctmin,ctmax,e,eh,q10,thermal_safety_margin,thermal_tolerance,breadth,skewness,orginalID,AIC
241,0.019873214,36.987,#NAME?,45.216,NA,1.876457906,NA,8.229,Inf,21.355,NA,269,-83.11538836
242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270,NULL
243,0.031100671,36.533,#NAME?,46.222,NA,2.637401619,NA,9.689,Inf,20.754,NA,271,-100.0763468
244,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272,NULL
245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,273,NULL
246,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,274,NULL
247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,NULL
248,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,276,NULL
249,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,277,NULL
250,1.93E-05,37.801218,#NAME?,51.806218,0.187934876,0.916549004,1.278671298,14.005,Inf,17.177,-0.728614128,278,-994.2292505
251,0.007684153,20.6148496,-36.2881504,74.8508496,0.226172164,0.135850466,1.376277625,54.236,111.139,20.394,0.090321698,279,-81.42989385
252,0.010863962,24.1591834,-31.6748166,51.8191834,0.262971608,NA,1.440525583,27.66,83.494,14.761,NA,280,-75.79122656
253,9.78E-17,5.0117736,#NAME?,Inf,NA,-0.495304527,NA,Inf,Inf,15,NA,281,-1445.553051
254,1.48E-09,27.5022286,-16.6897714,30.8932286,0.454112056,NA,1.860258105,3.391,47.583,5.68,NA,282,-528.3029575
255,1.18E-09,23.6933765,-43.9246235,30.3293765,0.29783189,1.548425326,NA,6.636,74.254,9.8,-1.250593436,283,-584.0632804
256,9.44E-10,17.9340035,5.0140035,29.5690035,1.629849073,1.55993007,NA,11.635,24.555,4.628,0.069919003,284,-549.8298522
257,7.53E-10,21.7846135,0.7566135,32.0216135,0.912602276,1.810754526,3.58971844,10.237,31.265,5.584,-0.89815225,285,-601.5778155
258,1.03E-09,17.5974975,-11.6675025,34.6364975,0.715045769,0.851565977,2.785869562,17.039,46.304,8.557,-0.136520207,286,-495.8544145
259,9.36E-10,21.419517,-0.852483,45.125517,0.794704775,0.873606185,3.04551505,23.706,45.978,8.672,-0.07890141,287,-637.54209
260,9.19E-10,24.9592113,-7.4207887,27.5142113,0.637856392,3.849094784,2.402076117,2.555,34.935,4.022,-3.211238392,288,-497.6054479
261,1.03E-09,27.139993,-3.904007,29.770993,0.678343146,NA,2.518094595,2.631,33.675,3.9,NA,289,-587.4766967
262,0.018782963,26.053371,-4.050629,80.355371,0.451840083,NA,1.846922598,54.302,84.406,14.759,NA,290,-63.32608356
263,0.013262573,20.956157,1.252157,63.256157,0.744565218,NA,2.812578485,42.3,62.004,10.476,NA,291,-55.49309466
264,0.028274777,20.685667,2.143667,66.735667,0.769326316,NA,2.911115074,46.05,64.592,10.51,NA,292,-45.55085314
265,0.003342293,28.429269,2.654269,84.352269,0.793153424,NA,2.926128067,55.923,81.698,12.662,NA,293,-73.20660672
266,0.002204863,25.874269,-14.077731,42.284269,0.430465669,NA,1.798131678,16.41,56.362,9.735,NA,294,-69.57408285
267,0.003140532,25.05106,-5.64494,35.66906,0.590575359,NA,2.229854068,10.618,41.314,6.905,NA,295,-98.72687823
268,80.66314626,18.554382,-26.709618,34.167382,0.387822809,1.087444184,NA,15.613,60.877,10.368,-0.699621375,296,59.86478626
269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,297,NULL
270,14.06617685,17.3075626,-0.0854374,54.4195626,1.174569821,0.555548304,5.391068369,37.112,54.505,9.25,0.619021517,298,36.44641587
271,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,299,NULL
272,51.95127507,26.5027097,-0.1872903,38.5277097,0.810848357,2.032061463,3.037702725,12.025,38.715,6.875,-1.221213106,300,54.44832755
273,3.617174354,32.2530985,#NAME?,41.8300985,0.152295816,NA,NA,9.577,Inf,16.085,NA,301,19.12859878
274,2.46E-05,32.377417,-17.076583,35.214417,0.252954197,305.4673602,1.394004368,2.837,52.291,5.976,-305.214406,302,-431.6462805
275,5.47E-06,32.54199,-6.06401,35.28399,0.350522908,426.1492529,1.585846826,2.742,41.348,4.928,-425.79873,303,-576.3557295
276,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,304,NULL
277,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,305,NULL
278,2.91E-07,34.60915,3.19715,37.30215,0.624241171,NA,2.274440429,2.693,34.105,4.065,NA,306,-179.2718408
279,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,307,NULL
280,1.93E-06,38.256453,-23.937547,Inf,0.287141782,NA,1.456143275,Inf,Inf,5.9,NA,308,-630.2622332
281,7.85E-06,23.005978,-8.471022,70.316978,0.456921813,0.388486926,1.883887057,47.311,78.788,14.263,0.068434887,309,-674.1638326
282,1.58E-05,27.174978,-1.025022,Inf,0.467517928,0.208164605,1.882799906,Inf,Inf,19.148,0.259353324,310,-653.8280479
283,2.58E-05,30.836882,0.505882,Inf,0.463784732,0.321340582,1.846399628,Inf,Inf,16.826,0.14244415,311,-628.2064923
284,2.14E-05,-1.830216,-19.029216,0.168784,1.145006266,2.469983162,6.388952264,1.999,19.198,2.493,-1.324976895,312,-728.4248
285,1.02E-05,-2.117071,-10.854071,-0.227071,3.49872622,13.74774857,296.6619406,1.89,10.627,1.867,-10.24902235,313,-751.7907147
286,4.18E-05,32.430937,-25.687063,62.709937,0.205290306,NA,1.303846985,30.279,88.397,15.522,NA,314,-117.0198654
287,4.09E-05,32.543401,-27.960599,67.670401,NA,0.206909489,NA,35.127,95.631,16.522,NA,315,-110.9520957
288,5.01E-06,37.336551,2.095551,73.917551,0.516958992,NA,1.930584528,36.581,71.822,8.126,NA,316,-133.2595288
289,5.09E-06,35.704993,3.135993,56.978993,0.552405862,NA,2.021032849,21.274,53.843,8.151,NA,317,-132.9913058
290,8.72E-06,20.8632948,-15.3787052,74.3512948,0.363766088,0.298183935,1.670790236,53.488,89.73,16.278,0.065582154,318,-8647.984362
291,0.000242276,23.034556,-1.181444,63.296556,0.472030838,NA,1.896683803,40.262,64.478,11.496,NA,319,-89.45167955
292,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,320,NULL
293,1.21E-06,31.747094,-8.101906,Inf,0.541364143,NA,2.033041539,Inf,Inf,4.049,NA,321,-478.9623393
294,5.89E-06,24.626993,#NAME?,37.095993,0.079313799,0.523829861,1.114044426,12.469,Inf,17.208,-0.444516062,322,-603.0274203
295,6.22E-06,28.144613,-6.376387,Inf,0.301142023,0.138959919,1.491192104,Inf,Inf,15.134,0.162182104,323,-780.3423599
296,3.65E-05,44.464217,-1.089783,92.738217,0.413992973,0.262390526,1.673852144,48.274,93.828,16.398,0.151602448,324,-300.610311
297,1.88E-05,34.319542,#NAME?,48.152542,0.056678168,0.925198955,1.077519774,13.833,Inf,29.41,-0.868520788,325,-163.8414611
298,2.42E-05,22.9303613,-16.7746387,77.8053613,0.370121418,0.148710766,1.684033552,54.875,94.58,14.021,0.221410653,326,-208.4578738
299,1.74E-05,20.050876,-15.413124,Inf,0.328323439,0.125470555,1.599314039,Inf,Inf,21.34,0.202852884,327,-237.0228736
300,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,328,NULL
301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329,NULL
302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,330,NULL
303,3.89E-05,27.528501,-2.685499,Inf,0.369797362,NA,1.661414704,Inf,Inf,15.494,NA,331,-181.2716313
304,4.65E-05,24.6780724,-8.7199276,Inf,0.364233651,NA,1.656205864,Inf,Inf,17.581,NA,332,-188.4927213
305,3.14E-05,21.989279,-20.521721,Inf,0.307338813,0.177185457,1.545518764,Inf,Inf,20.339,0.130153356,333,-207.5744956
306,5.66E-05,24.01307,-6.48893,Inf,0.492155668,0.072942458,1.995077653,Inf,Inf,16.338,0.41921321,334,-184.0504131
307,3.76E-05,21.4115893,-13.9624107,Inf,0.31161214,0.087898736,1.5512106,Inf,Inf,19.855,0.223713405,335,-189.9632881
308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,336,NULL
309,4.31E-05,28.12974,-16.14226,Inf,0.280995099,NA,1.46993672,Inf,Inf,16.212,NA,337,-228.1735498
310,2.38E-06,22.358098,14.047098,58.559098,3.811689173,0.704098228,NA,36.201,44.512,6.229,3.107590944,338,-208.9196245
311,2.49E-06,30.89415,0.99515,36.79715,0.721462763,1.125741949,2.601567245,5.903,35.802,5.165,-0.404279185,339,-202.7585535
312,0.985910536,32.730827,-7.346173,74.954827,0.480573096,0.351612995,1.908680231,42.224,82.301,15.525,0.128960101,340,-20.31103873
313,0.955350974,32.06349,1.45849,57.53349,0.618437092,0.621099092,2.25076507,25.47,56.075,10.583,-0.002662,341,-37.24752114
314,0.038971221,35,-9.323,Inf,0.337524235,NA,1.547588692,Inf,Inf,7.553,NA,342,-74.43741198
315,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,343,NULL
316,0.037448026,30.766,-1.561,Inf,0.181612962,NA,1.268791294,Inf,Inf,16.438,NA,344,-62.06251444
317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,345,NULL
318,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,346,NULL
319,109.9730243,23.377694,-9.956306,52.430694,0.588352931,0.676023118,NA,29.053,62.387,11.833,-0.087670187,347,68.00649587
320,105.5455735,33.3139,-9.1341,52.3479,0.524711722,0.984790253,NA,19.034,61.482,11,-0.460078531,348,52.76001341
321,102.6719588,32.973389,-4.323611,51.739389,0.609794556,1.059441845,NA,18.766,56.063,10.136,-0.44964729,349,43.62853042
322,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,350,NULL
323,4.85E-05,26.06,-12.285,58.037,0.39636208,NA,1.714658705,31.977,70.322,10.883,NA,351,-113.4685339
324,4.50E-05,21.06,-14.093,Inf,0.244356493,NA,1.404673737,Inf,Inf,17.507,NA,352,-122.9012971
325,3.87E-05,18.564,-10.544,Inf,NA,0.230698121,NA,Inf,Inf,17.055,NA,353,-116.2834759
326,5.91E-05,25.633,-17.926,Inf,0.224468911,NA,1.357951663,Inf,Inf,14.874,NA,354,-128.4899485
327,2.36E-05,19.53,-28.041,58.056,NA,0.297254479,NA,38.526,86.097,16.41,NA,355,-126.3676124
328,2.27E-05,19.401,-2.551,Inf,NA,0.170185297,NA,Inf,Inf,17.055,NA,356,-132.752788
329,2.18E-05,19.555,-15.267,78.026,NA,0.245649645,NA,58.471,93.293,16.548,NA,357,-120.2102758
330,2.06E-05,16.723,-12.18,Inf,NA,0.310767003,NA,Inf,Inf,15.454,NA,358,-125.7679454
331,3.70E-05,22.612,-36.254,72.802,0.200608245,NA,1.322934128,50.19,109.056,18.348,NA,359,-123.0885618
332,2.32E-05,19.362,-31.402,58.069,NA,0.290573489,NA,38.707,89.471,17.049,NA,360,-128.5537048
333,0.000134804,25.197,-13.436,60.151,0.353902796,NA,1.618704378,34.954,73.587,11.99,NA,361,-129.8994937
334,4.91E-05,23.277,-37.431,52.94,0.222376212,NA,1.363530548,29.663,90.371,16.232,NA,362,-121.0874777
335,0.326786128,23.1782205,6.8662205,61.7152205,1.534410776,0.547309894,8.332911971,38.537,54.849,9.093,0.987100882,363,-13.28588489
336,0.32723294,33.0641673,-13.2108327,35.8821673,0.447697689,NA,1.83288706,2.818,49.093,5.509,NA,364,-31.09615848
337,6.99E-07,16.909,12.865,51.007,NA,0.72830987,NA,34.098,38.142,4.288,NA,365,-212.5911081
338,5.57E-07,22.869,#NAME?,42.019,NA,0.388772956,NA,19.15,Inf,16.414,NA,366,-209.8206674
339,1.80E-05,33.324,-7.598,36.097,0.519176521,NA,1.982293631,2.773,43.695,5.021,NA,367,-111.9615738
340,9.01E-06,22.455664,4.310664,Inf,NA,0.167079321,NA,Inf,Inf,15.961,NA,368,-117.5822698
341,3.30E-06,25.54,#NAME?,55.985,0.164183672,NA,1.249565834,30.445,Inf,18.703,NA,369,-131.1921495
342,1.00E-05,33.837664,12.670664,36.381664,1.014570644,NA,3.770474139,2.544,23.711,2.952,NA,370,-117.9499331
343,6.66E-06,32.475664,5.231664,46.261664,0.79754331,NA,2.84411813,13.786,41.03,6.683,NA,371,-126.863574
344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,372,NULL
345,0.014493442,49.884813,-0.698187,61.760813,0.432662533,2.875134155,1.673452367,11.876,62.459,9.68,-2.442471622,373,-88.2809176
346,0.03712105,47.887272,-10.811728,59.758272,0.380404271,2.684860933,1.593519972,11.871,70.57,10.726,-2.304456663,374,-60.81166372
347,0.025656505,46.028899,15.435899,68.560899,NA,1.079291471,NA,22.532,53.125,10.002,NA,375,-83.88382543
348,0.090207711,40.348351,21.698351,58.891351,NA,1.706299391,NA,18.543,37.193,6.997,NA,376,-53.68670113
349,9.82E-07,23.3339873,#NAME?,26.2079873,0.227276931,NA,1.377172127,2.874,Inf,8.884,NA,377,-149.8069743
350,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,378,NULL
351,2.21E-06,18.9352702,-11.3817298,21.3802702,0.660400585,-4.225442392,2.595172917,2.445,32.762,3.845,4.885842977,379,-168.034656
352,2.83E-07,25.3255597,0.9325597,Inf,0.767444707,NA,2.932497816,Inf,Inf,10.493,NA,380,-190.7115387
353,8.98E-07,23.2183521,-34.9976479,25.9763521,0.314922911,NA,1.561145746,2.758,60.974,6.833,NA,381,-147.7927867
354,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,382,NULL
355,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,383,NULL
356,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,384,NULL
357,5.89E-05,30.9942664,-29.5027336,Inf,0.265229343,NA,1.439936914,Inf,Inf,20.649,NA,385,-138.3751626
358,2.55E-05,24.2504564,#NAME?,53.3274564,0.044137227,0.337859905,1.065328516,29.077,Inf,29.047,-0.293722677,386,-149.9925988
359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,387,NULL
360,3.46E-05,31.082025,#NAME?,88.418025,0.146019911,NA,1.222782632,57.336,Inf,23.384,NA,388,-133.5774967
361,1.77E-05,5.8843107,#NAME?,44.8643107,NA,0.137643041,NA,38.98,Inf,28.62,NA,389,-142.9858313
362,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,390,NULL
363,3.81E-05,31.968968,-35.685032,64.725968,0.222091179,NA,1.357625339,32.757,100.411,18.306,NA,391,-136.3625407
364,1.98E-05,37.2140895,#NAME?,40.8190895,0.073617795,NA,1.1049808,3.605,Inf,25.436,NA,392,-153.8297345
365,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,393,NULL
366,2.67E-05,31.3664864,-38.5305136,79.2354864,0.23316076,NA,1.377876765,47.869,117.766,21.025,NA,394,-150.7092299
367,1.42E-05,26.118724,#NAME?,49.443724,0.082343605,0.42099917,1.123537125,23.325,Inf,27.858,-0.338655565,395,-171.4175846
368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,396,NULL
369,5.55E-05,37.774369,#NAME?,44.135369,0.203660349,NA,1.312977294,6.361,Inf,12.275,NA,397,-158.8220021
370,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,398,NULL
371,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,399,NULL
372,5.76E-05,37.330212,#NAME?,44.344212,0.190455555,NA,1.290045956,7.014,Inf,13.137,NA,400,-154.8019477
373,2.23E-05,6.188712,#NAME?,38.102212,NA,0.521277469,NA,31.9135,Inf,27.449,NA,401,-128.2206488
374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,402,NULL
375,4.69E-05,36.9531377,#NAME?,45.0011377,0.206236546,NA,1.31652958,8.048,Inf,12.853,NA,403,-154.041293
376,1.56E-05,36.6457984,#NAME?,40.8907984,0.013966542,NA,1.01834605,4.245,Inf,32.088,NA,404,-135.6321768
377,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,405,NULL
378,4.68E-05,35.734754,-43.421246,46.055754,0.232334279,NA,1.36327479,10.321,89.477,12.765,NA,406,-146.3647709
379,2.56E-05,37.6563793,#NAME?,40.9863793,0.148409515,NA,1.219855284,3.33,Inf,14.175,NA,407,-145.9594019
380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,408,NULL
381,0.000148225,32.83756,#NAME?,43.75856,0.115878115,1.242632696,1.173932073,10.921,Inf,20.767,-1.126754581,409,-164.4773393
382,9.64E-05,35.7523284,#NAME?,39.5863284,0.038872826,NA,1.054630003,3.834,Inf,31.783,NA,410,-126.469906
383,5.31E-05,35.0582274,-23.5987726,79.2672274,0.272271067,NA,1.435890182,44.209,102.866,19.642,NA,411,-144.3221605
384,7.41E-05,32.079655,#NAME?,44.248655,0.158293496,NA,1.244429013,12.169,Inf,16.986,NA,412,-135.5969921
385,4.03E-05,31.621879,#NAME?,35.522879,0.025564024,NA,1.036218451,3.901,Inf,27.904,NA,413,-143.0334281
386,3.22E-05,32.8671,-12.4989,62.6181,0.38009702,NA,1.656081473,29.751,75.117,14.104,NA,414,-132.5378506
387,5.72E-05,33.477331,#NAME?,47.427331,0.203016685,NA,1.312594145,13.95,Inf,14.832,NA,415,-132.7236363
388,2.68E-05,37.163331,#NAME?,40.834331,0.062635997,NA,1.089460797,3.671,Inf,29.229,NA,416,-132.0252777
389,2.76E-05,31.723056,-3.001944,Inf,0.540388758,NA,2.08995459,Inf,Inf,17.241,NA,417,-141.2570264
390,5.67E-05,30.7429967,#NAME?,55.9959967,0.214093372,NA,1.341460028,25.253,Inf,18.083,NA,418,-130.6515025
391,3.02E-05,30.304172,#NAME?,46.732172,0.08416789,NA,1.123011432,16.428,Inf,27.525,NA,419,-147.7775634
392,2.39E-05,33.6867725,0.8057725,Inf,0.369643948,NA,1.630418219,Inf,Inf,20.062,NA,420,-132.727776
393,7.43E-05,30.0672564,#NAME?,60.2582564,0.130002792,NA,1.195644607,30.191,Inf,21.42,NA,421,-122.9500648
394,4.29E-05,36.8727064,#NAME?,40.9227064,0.024849243,NA,1.035257814,4.05,Inf,32.809,NA,422,-130.0205352
395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,423,NULL
396,0.000458962,42.6202053,-2.2797947,Inf,0.116436863,NA,1.164392793,Inf,Inf,31.75,NA,424,-192.9288971
397,0.00037426,39.6120776,#NAME?,43.1360776,0.102653866,NA,1.145047527,3.524,Inf,19.593,NA,425,-175.7405816
398,0.000375388,34.4122075,-6.0447925,52.4692075,0.530336941,0.811473787,2.014051038,18.057,58.514,10.42,-0.281136845,426,-202.7969382
399,0.000255255,32.0045984,#NAME?,48.3365984,0.223607806,0.668640968,1.356718696,16.332,Inf,16.163,-0.445033163,427,-203.9250869
400,0.000235754,28.714692,-33.822308,56.853692,0.250803897,0.691599694,1.410357816,28.139,90.676,16.555,-0.440795796,428,-199.8877627
401,0.000422486,24.1851876,-25.7938124,69.2061876,0.273835707,0.364094601,1.462177324,45.021,95,18.112,-0.090258894,429,-203.6814149
402,0.000605535,34.6736763,-28.4663237,72.5336763,0.289933678,0.285604819,1.483916725,37.86,101,19.096,0.004328859,430,-238.5752058
403,0.000393021,28.0053504,-25.7176496,67.3003504,0.345118016,0.355056946,1.616316801,39.295,93.018,17.725,-0.009938929,431,-232.7514982
404,0.000705069,38.0096186,-15.6503814,40.9726186,0.36068889,NA,1.615838907,2.963,56.623,6.408,NA,432,-206.9640327
405,0.000169246,27.9843471,-21.9806529,67.2613471,0.366960016,0.379831796,1.663753478,39.277,89.242,16.981,-0.01287178,433,-251.9263202
406,0.000283798,27.1862758,-14.0777242,59.0172758,0.448613889,0.604225954,1.858870469,31.831,73.095,13.858,-0.155612065,434,-245.2049044
407,0.000200487,32.2683936,-24.6646064,Inf,0.234235015,0.079197042,1.376241841,Inf,Inf,26.925,0.155037973,435,-242.676341
408,0.000347783,29.9899306,-12.6700694,51.6749306,0.42000747,NA,1.766982953,21.685,64.345,11.713,NA,436,-179.2190245
409,0.000401648,29.3439677,-5.3400323,74.5779677,0.690857093,NA,2.640799942,45.234,79.918,14.794,NA,437,-174.8878018
410,0.000454911,28.0881502,-12.1078498,66.7031502,0.516665091,NA,2.069033376,38.615,78.811,14.942,NA,438,-191.901574
411,0.000220543,28.3110428,-8.5839572,53.5800428,0.616055508,NA,2.387250627,25.269,62.164,11.672,NA,439,-186.9311976
412,0.000316867,26.2861334,-9.7718666,52.6061334,0.582706561,NA,2.268358056,26.32,62.378,11.776,NA,440,-191.1611864
413,3.407999757,33.246801,9.358801,43.746801,0.973948482,NA,3.581434211,10.5,34.388,5.998,NA,443,-0.807206851
414,2.103940806,30.995433,0.405433,46.810433,0.6275688,NA,2.285384908,15.815,46.405,8.394,NA,444,0.28811714
415,1.180302253,34.5595365,12.4205365,40.3145365,1.071839386,NA,4.074061777,5.755,27.894,4.311,NA,445,-14.71146779
416,0.43679798,31.555889,15.202889,60.454889,1.215946121,NA,NA,28.899,45.252,8.041,NA,446,-29.57546348
417,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,447,NULL
418,0.000108432,34.039956,#NAME?,50.969956,0.293902059,NA,1.490710797,16.93,Inf,14.688,NA,448,-104.1834442
419,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,449,NULL
420,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,450,NULL
421,0.691941973,33.528399,5.650399,44.047399,0.818707962,NA,2.93231528,10.519,38.397,6.526,NA,451,-12.06261792
422,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,452,NULL
423,0.59042981,34.382829,5.044829,37.043829,0.763067028,NA,2.724552965,2.661,31.999,3.751,NA,453,-12.13518908
424,0.494842268,34.229993,10.424993,48.597993,1.003159472,NA,3.720294109,14.368,38.173,7.008,NA,454,-27.15904842
425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,455,NULL
426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,456,NULL
427,0.000140789,41.899194,10.389194,Inf,0.292034609,NA,1.457898834,Inf,Inf,10.808,NA,457,-102.1996721
428,0.000192306,40.547516,11.512516,43.299516,0.770753484,NA,2.655375817,2.752,31.787,3.796,NA,458,-110.0511155
429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,459,NULL
430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,460,NULL
431,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,461,NULL
432,1.06E-05,46.1378374,12.3768374,Inf,0.514140522,0.481327282,1.877853908,Inf,Inf,17.165,0.03281324,462,-320.2174617
433,1.15E-05,47.689555,6.195555,82.696555,0.589002895,0.562304879,2.10140077,35.007,76.501,14.499,0.026698016,463,-323.8896579
434,1.93E-05,48.2158374,-5.1721626,78.9988374,0.395917323,0.97514077,1.639452114,30.783,84.171,15.673,-0.579223448,464,-324.1636674
435,2.04E-05,47.791219,-4.818781,75.410219,0.430596065,0.715956371,1.723092341,27.619,80.229,14.758,-0.285360307,465,-271.2470466
436,1.86E-05,49.8653045,6.0263045,93.9203045,0.502902259,0.530656682,1.859555025,44.055,87.894,16.645,-0.027754423,466,-329.7850873
437,1.80E-05,49.704577,5.131577,99.358577,0.549854767,0.270211965,1.998796548,49.654,94.227,17.703,0.279642802,467,-295.3334534
438,3.50E-05,52.3061076,-7.9798924,74.3231076,0.379293378,0.675118659,1.607277778,22.017,82.303,14.322,-0.295825281,468,-310.481277
439,3.29E-05,51.223971,-7.305029,86.739971,0.339562006,NA,1.511209841,35.516,94.045,17.682,NA,469,-267.3539579
440,0.000105935,42.187426,-9.041574,72.953426,0.388514163,NA,1.641755715,30.766,81.995,13.744,NA,470,-237.9801663
441,0.000186029,36.6893134,-5.4426866,87.2623134,0.404253368,0.414246777,1.695797636,50.573,92.705,17.297,-0.009993408,471,-230.8274263
442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,472,NULL
443,0.000122172,40.271153,-16.357847,79.803153,0.329482161,NA,1.537584536,39.532,96.161,17.927,NA,473,-200.8024915
444,0.000147571,39.264848,-1.064152,Inf,0.408634836,0.21563025,1.695656822,Inf,Inf,21.656,0.193004586,474,-175.7422922
445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,475,NULL
446,0.00011292,32.105773,-8.102227,37.984773,0.478174515,NA,1.904587519,5.879,46.087,6.281,NA,476,-152.3729252
447,9.85E-05,27.259617,-6.125383,70.273617,0.639210664,0.033876559,2.404282318,43.014,76.399,14.156,0.605334105,477,-147.6819573
448,9.95E-05,34.964539,-24.362461,Inf,0.383901615,NA,1.684856445,Inf,Inf,5.377,NA,478,-151.5192589
449,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,479,NULL
450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,480,NULL
451,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,481,NULL
452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,482,NULL
453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,483,NULL
454,2.55E-05,14.803,3.885,Inf,NA,0.029173499,NA,Inf,Inf,17.483,NA,484,-114.4660639
455,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,485,NULL
456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,486,NULL
457,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,487,NULL
458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,488,NULL
459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,489,NULL
460,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,490,NULL
461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,491,NULL
462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,492,NULL
463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,493,NULL
464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,494,NULL
465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,495,NULL
466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,496,NULL
467,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,497,NULL
468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,498,NULL
469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,499,NULL
470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,500,NULL
471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501,NULL
472,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,502,NULL
473,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,503,NULL
474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,504,NULL
475,0.000329102,26.216,-15.841,37.26,0.472094304,NA,1.919770856,11.044,53.101,8.421,NA,505,-120.6401575
476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,506,NULL
477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,507,NULL
478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,508,NULL
479,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,509,NULL
480,102.0435376,30.899724,8.087724,Inf,0.003764892,NA,NA,Inf,Inf,14.606,NA,510,43.86884753
481,103.1466548,18.49113,12.83113,Inf,NA,0.047006308,NA,Inf,Inf,14.445,NA,511,63.01657544
